Total configs generated: 642978
Total configs: 642978
Already evaluated: 168238
New configs to evaluate: 592503
------------------------------------------------------------
[75675/592503 |  12.77%] Best: 133.899622 | Elapsed: 123.3 min | ETA: 842.4 min | Rate: 10.23 cfg/s
[75700/592503 |  12.78%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 842.1 min | Rate: 10.23 cfg/s
[75725/592503 |  12.78%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 841.9 min | Rate: 10.23 cfg/s
[75750/592503 |  12.78%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 841.6 min | Rate: 10.23 cfg/s
[75775/592503 |  12.79%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 841.3 min | Rate: 10.24 cfg/s
[75800/592503 |  12.79%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 841.0 min | Rate: 10.24 cfg/s
[75825/592503 |  12.80%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 840.7 min | Rate: 10.24 cfg/s
[75850/592503 |  12.80%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 840.5 min | Rate: 10.25 cfg/s
[75875/592503 |  12.81%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 840.2 min | Rate: 10.25 cfg/s
[75900/592503 |  12.81%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 839.9 min | Rate: 10.25 cfg/s
[75925/592503 |  12.81%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 839.6 min | Rate: 10.25 cfg/s
[75950/592503 |  12.82%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 839.4 min | Rate: 10.26 cfg/s
[75975/592503 |  12.82%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 839.1 min | Rate: 10.26 cfg/s
[76000/592503 |  12.83%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 838.8 min | Rate: 10.26 cfg/s
[76025/592503 |  12.83%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 838.6 min | Rate: 10.27 cfg/s
[76050/592503 |  12.84%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 838.3 min | Rate: 10.27 cfg/s
[76075/592503 |  12.84%] Best: 133.899622 | Elapsed: 123.4 min | ETA: 838.0 min | Rate: 10.27 cfg/s
[76100/592503 |  12.84%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 837.7 min | Rate: 10.27 cfg/s
[76125/592503 |  12.85%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 837.5 min | Rate: 10.28 cfg/s
[76150/592503 |  12.85%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 837.2 min | Rate: 10.28 cfg/s
[76175/592503 |  12.86%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 836.9 min | Rate: 10.28 cfg/s
[76200/592503 |  12.86%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 836.7 min | Rate: 10.28 cfg/s
[76225/592503 |  12.86%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 836.4 min | Rate: 10.29 cfg/s
[76250/592503 |  12.87%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 836.1 min | Rate: 10.29 cfg/s
[76275/592503 |  12.87%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 835.9 min | Rate: 10.29 cfg/s
[76300/592503 |  12.88%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 835.6 min | Rate: 10.30 cfg/s
[76325/592503 |  12.88%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 835.3 min | Rate: 10.30 cfg/s
[76350/592503 |  12.89%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 835.0 min | Rate: 10.30 cfg/s
[76375/592503 |  12.89%] Best: 133.899622 | Elapsed: 123.5 min | ETA: 834.8 min | Rate: 10.30 cfg/s
[76400/592503 |  12.89%] Best: 133.899622 | Elapsed: 123.6 min | ETA: 834.7 min | Rate: 10.31 cfg/s
[76425/592503 |  12.90%] Best: 133.899622 | Elapsed: 123.6 min | ETA: 834.9 min | Rate: 10.30 cfg/s
[76450/592503 |  12.90%] Best: 133.899622 | Elapsed: 123.7 min | ETA: 834.9 min | Rate: 10.30 cfg/s
[76475/592503 |  12.91%] Best: 133.899622 | Elapsed: 123.7 min | ETA: 834.9 min | Rate: 10.30 cfg/s
[76500/592503 |  12.91%] Best: 133.899622 | Elapsed: 123.8 min | ETA: 835.1 min | Rate: 10.30 cfg/s
[76525/592503 |  12.92%] Best: 133.899622 | Elapsed: 123.8 min | ETA: 834.9 min | Rate: 10.30 cfg/s
[76550/592503 |  12.92%] Best: 133.899622 | Elapsed: 123.9 min | ETA: 835.2 min | Rate: 10.30 cfg/s
[76575/592503 |  12.92%] Best: 133.899622 | Elapsed: 123.9 min | ETA: 835.1 min | Rate: 10.30 cfg/s
[76600/592503 |  12.93%] Best: 133.899622 | Elapsed: 124.0 min | ETA: 835.3 min | Rate: 10.29 cfg/s
[76625/592503 |  12.93%] Best: 133.899622 | Elapsed: 124.1 min | ETA: 835.3 min | Rate: 10.29 cfg/s
[76650/592503 |  12.94%] Best: 133.899622 | Elapsed: 124.1 min | ETA: 835.2 min | Rate: 10.29 cfg/s
[76675/592503 |  12.94%] Best: 133.899622 | Elapsed: 124.2 min | ETA: 835.5 min | Rate: 10.29 cfg/s
[76700/592503 |  12.95%] Best: 133.899622 | Elapsed: 124.2 min | ETA: 835.4 min | Rate: 10.29 cfg/s
[76725/592503 |  12.95%] Best: 133.899622 | Elapsed: 124.3 min | ETA: 835.3 min | Rate: 10.29 cfg/s
[76750/592503 |  12.95%] Best: 133.899622 | Elapsed: 124.3 min | ETA: 835.4 min | Rate: 10.29 cfg/s
[76775/592503 |  12.96%] Best: 133.899622 | Elapsed: 124.4 min | ETA: 835.5 min | Rate: 10.29 cfg/s
[76800/592503 |  12.96%] Best: 133.899622 | Elapsed: 124.4 min | ETA: 835.4 min | Rate: 10.29 cfg/s
[76825/592503 |  12.97%] Best: 133.899622 | Elapsed: 124.5 min | ETA: 835.7 min | Rate: 10.28 cfg/s
[76850/592503 |  12.97%] Best: 133.899622 | Elapsed: 124.5 min | ETA: 835.5 min | Rate: 10.29 cfg/s
[76875/592503 |  12.97%] Best: 133.899622 | Elapsed: 124.5 min | ETA: 835.2 min | Rate: 10.29 cfg/s
[76900/592503 |  12.98%] Best: 133.899622 | Elapsed: 124.5 min | ETA: 835.0 min | Rate: 10.29 cfg/s
[76925/592503 |  12.98%] Best: 133.899622 | Elapsed: 124.5 min | ETA: 834.8 min | Rate: 10.29 cfg/s
[76950/592503 |  12.99%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 834.5 min | Rate: 10.30 cfg/s
[76975/592503 |  12.99%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 834.3 min | Rate: 10.30 cfg/s
[77000/592503 |  13.00%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 834.0 min | Rate: 10.30 cfg/s
[77025/592503 |  13.00%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 833.8 min | Rate: 10.30 cfg/s
[77050/592503 |  13.00%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 833.5 min | Rate: 10.31 cfg/s
[77075/592503 |  13.01%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 833.3 min | Rate: 10.31 cfg/s
[77100/592503 |  13.01%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 833.0 min | Rate: 10.31 cfg/s
[77125/592503 |  13.02%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 832.7 min | Rate: 10.32 cfg/s
[77150/592503 |  13.02%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 832.5 min | Rate: 10.32 cfg/s
[77175/592503 |  13.03%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 832.2 min | Rate: 10.32 cfg/s
[77200/592503 |  13.03%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 831.9 min | Rate: 10.32 cfg/s
[77225/592503 |  13.03%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 831.7 min | Rate: 10.33 cfg/s
[77250/592503 |  13.04%] Best: 133.899622 | Elapsed: 124.6 min | ETA: 831.4 min | Rate: 10.33 cfg/s
[77275/592503 |  13.04%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 831.1 min | Rate: 10.33 cfg/s
[77300/592503 |  13.05%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 830.8 min | Rate: 10.33 cfg/s
[77325/592503 |  13.05%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 830.6 min | Rate: 10.34 cfg/s
[77350/592503 |  13.05%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 830.3 min | Rate: 10.34 cfg/s
[77375/592503 |  13.06%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 830.0 min | Rate: 10.34 cfg/s
[77400/592503 |  13.06%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 829.8 min | Rate: 10.35 cfg/s
[77425/592503 |  13.07%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 829.5 min | Rate: 10.35 cfg/s
[77450/592503 |  13.07%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 829.2 min | Rate: 10.35 cfg/s
[77475/592503 |  13.08%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 829.0 min | Rate: 10.35 cfg/s
[77500/592503 |  13.08%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 828.7 min | Rate: 10.36 cfg/s
[77525/592503 |  13.08%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 828.5 min | Rate: 10.36 cfg/s
[77550/592503 |  13.09%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 828.2 min | Rate: 10.36 cfg/s
[77575/592503 |  13.09%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 827.9 min | Rate: 10.37 cfg/s
[77600/592503 |  13.10%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 827.7 min | Rate: 10.37 cfg/s
[77625/592503 |  13.10%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 827.4 min | Rate: 10.37 cfg/s
[77650/592503 |  13.11%] Best: 133.899622 | Elapsed: 124.7 min | ETA: 827.1 min | Rate: 10.37 cfg/s
[77675/592503 |  13.11%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 826.9 min | Rate: 10.38 cfg/s
[77700/592503 |  13.11%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 826.6 min | Rate: 10.38 cfg/s
[77725/592503 |  13.12%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 826.3 min | Rate: 10.38 cfg/s
[77750/592503 |  13.12%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 826.0 min | Rate: 10.39 cfg/s
[77775/592503 |  13.13%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 825.8 min | Rate: 10.39 cfg/s
[77800/592503 |  13.13%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 825.5 min | Rate: 10.39 cfg/s
[77825/592503 |  13.13%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 825.3 min | Rate: 10.39 cfg/s
[77850/592503 |  13.14%] Best: 133.899622 | Elapsed: 124.8 min | ETA: 825.0 min | Rate: 10.40 cfg/s
[77875/592503 |  13.14%] Best: 133.899622 | Elapsed: 124.9 min | ETA: 825.3 min | Rate: 10.39 cfg/s
[77900/592503 |  13.15%] Best: 133.899622 | Elapsed: 124.9 min | ETA: 825.3 min | Rate: 10.39 cfg/s
[77925/592503 |  13.15%] Best: 133.899622 | Elapsed: 125.0 min | ETA: 825.3 min | Rate: 10.39 cfg/s
[77950/592503 |  13.16%] Best: 133.899622 | Elapsed: 125.1 min | ETA: 825.6 min | Rate: 10.39 cfg/s
[77975/592503 |  13.16%] Best: 133.899622 | Elapsed: 125.1 min | ETA: 825.4 min | Rate: 10.39 cfg/s
[78000/592503 |  13.16%] Best: 133.899622 | Elapsed: 125.2 min | ETA: 825.6 min | Rate: 10.39 cfg/s
[78025/592503 |  13.17%] Best: 133.899622 | Elapsed: 125.2 min | ETA: 825.7 min | Rate: 10.39 cfg/s
[78050/592503 |  13.17%] Best: 133.899622 | Elapsed: 125.2 min | ETA: 825.5 min | Rate: 10.39 cfg/s
[78075/592503 |  13.18%] Best: 133.899622 | Elapsed: 125.3 min | ETA: 825.6 min | Rate: 10.38 cfg/s
[78100/592503 |  13.18%] Best: 133.899622 | Elapsed: 125.4 min | ETA: 825.7 min | Rate: 10.38 cfg/s
[78125/592503 |  13.19%] Best: 133.899622 | Elapsed: 125.4 min | ETA: 825.8 min | Rate: 10.38 cfg/s
[78150/592503 |  13.19%] Best: 133.899622 | Elapsed: 125.5 min | ETA: 825.8 min | Rate: 10.38 cfg/s
[78175/592503 |  13.19%] Best: 133.899622 | Elapsed: 125.5 min | ETA: 825.9 min | Rate: 10.38 cfg/s
[78200/592503 |  13.20%] Best: 133.899622 | Elapsed: 125.6 min | ETA: 825.8 min | Rate: 10.38 cfg/s
[78225/592503 |  13.20%] Best: 133.899622 | Elapsed: 125.6 min | ETA: 826.0 min | Rate: 10.38 cfg/s
[78250/592503 |  13.21%] Best: 133.899622 | Elapsed: 125.7 min | ETA: 825.9 min | Rate: 10.38 cfg/s
[78275/592503 |  13.21%] Best: 133.899622 | Elapsed: 125.7 min | ETA: 826.1 min | Rate: 10.38 cfg/s
[78300/592503 |  13.22%] Best: 133.899622 | Elapsed: 125.8 min | ETA: 826.0 min | Rate: 10.38 cfg/s
[78325/592503 |  13.22%] Best: 133.899622 | Elapsed: 125.8 min | ETA: 825.8 min | Rate: 10.38 cfg/s
[78350/592503 |  13.22%] Best: 133.899622 | Elapsed: 125.8 min | ETA: 825.6 min | Rate: 10.38 cfg/s
[78375/592503 |  13.23%] Best: 133.899622 | Elapsed: 125.8 min | ETA: 825.4 min | Rate: 10.38 cfg/s
[78400/592503 |  13.23%] Best: 133.899622 | Elapsed: 125.8 min | ETA: 825.2 min | Rate: 10.38 cfg/s
[78425/592503 |  13.24%] Best: 133.899622 | Elapsed: 125.8 min | ETA: 824.9 min | Rate: 10.39 cfg/s
[78450/592503 |  13.24%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 824.7 min | Rate: 10.39 cfg/s
[78475/592503 |  13.24%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 824.4 min | Rate: 10.39 cfg/s
[78500/592503 |  13.25%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 824.2 min | Rate: 10.39 cfg/s
[78525/592503 |  13.25%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 823.9 min | Rate: 10.40 cfg/s
[78550/592503 |  13.26%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 823.6 min | Rate: 10.40 cfg/s
[78575/592503 |  13.26%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 823.4 min | Rate: 10.40 cfg/s
[78600/592503 |  13.27%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 823.1 min | Rate: 10.41 cfg/s
[78625/592503 |  13.27%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 822.8 min | Rate: 10.41 cfg/s
[78650/592503 |  13.27%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 822.6 min | Rate: 10.41 cfg/s
[78675/592503 |  13.28%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 822.3 min | Rate: 10.41 cfg/s
[78700/592503 |  13.28%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 822.1 min | Rate: 10.42 cfg/s
[78725/592503 |  13.29%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 821.8 min | Rate: 10.42 cfg/s
[78750/592503 |  13.29%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 821.5 min | Rate: 10.42 cfg/s
[78775/592503 |  13.30%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 821.3 min | Rate: 10.43 cfg/s
[78800/592503 |  13.30%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 821.0 min | Rate: 10.43 cfg/s
[78825/592503 |  13.30%] Best: 133.899622 | Elapsed: 125.9 min | ETA: 820.7 min | Rate: 10.43 cfg/s
[78850/592503 |  13.31%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 820.5 min | Rate: 10.43 cfg/s
[78875/592503 |  13.31%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 820.2 min | Rate: 10.44 cfg/s
[78900/592503 |  13.32%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 820.0 min | Rate: 10.44 cfg/s
[78925/592503 |  13.32%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 819.7 min | Rate: 10.44 cfg/s
[78950/592503 |  13.32%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 819.4 min | Rate: 10.45 cfg/s
[78975/592503 |  13.33%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 819.2 min | Rate: 10.45 cfg/s
[79000/592503 |  13.33%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 818.9 min | Rate: 10.45 cfg/s
[79025/592503 |  13.34%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 818.7 min | Rate: 10.45 cfg/s
[79050/592503 |  13.34%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 818.4 min | Rate: 10.46 cfg/s
[79075/592503 |  13.35%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 818.2 min | Rate: 10.46 cfg/s
[79100/592503 |  13.35%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 817.9 min | Rate: 10.46 cfg/s
[79125/592503 |  13.35%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 817.6 min | Rate: 10.46 cfg/s
[79150/592503 |  13.36%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 817.4 min | Rate: 10.47 cfg/s
[79175/592503 |  13.36%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 817.1 min | Rate: 10.47 cfg/s
[79200/592503 |  13.37%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 816.9 min | Rate: 10.47 cfg/s
[79225/592503 |  13.37%] Best: 133.899622 | Elapsed: 126.0 min | ETA: 816.6 min | Rate: 10.48 cfg/s
[79250/592503 |  13.38%] Best: 133.899622 | Elapsed: 126.1 min | ETA: 816.4 min | Rate: 10.48 cfg/s
[79275/592503 |  13.38%] Best: 133.899622 | Elapsed: 126.1 min | ETA: 816.1 min | Rate: 10.48 cfg/s
[79300/592503 |  13.38%] Best: 133.899622 | Elapsed: 126.1 min | ETA: 815.8 min | Rate: 10.48 cfg/s
[79325/592503 |  13.39%] Best: 133.899622 | Elapsed: 126.1 min | ETA: 815.9 min | Rate: 10.48 cfg/s
[79350/592503 |  13.39%] Best: 133.899622 | Elapsed: 126.2 min | ETA: 816.1 min | Rate: 10.48 cfg/s
[79375/592503 |  13.40%] Best: 133.899622 | Elapsed: 126.2 min | ETA: 816.1 min | Rate: 10.48 cfg/s
[79400/592503 |  13.40%] Best: 133.899622 | Elapsed: 126.3 min | ETA: 816.2 min | Rate: 10.48 cfg/s
[79425/592503 |  13.40%] Best: 133.899622 | Elapsed: 126.4 min | ETA: 816.3 min | Rate: 10.48 cfg/s
[79450/592503 |  13.41%] Best: 133.899622 | Elapsed: 126.4 min | ETA: 816.2 min | Rate: 10.48 cfg/s
[79475/592503 |  13.41%] Best: 133.899622 | Elapsed: 126.5 min | ETA: 816.4 min | Rate: 10.47 cfg/s
[79500/592503 |  13.42%] Best: 133.899622 | Elapsed: 126.5 min | ETA: 816.2 min | Rate: 10.47 cfg/s
[79525/592503 |  13.42%] Best: 133.899622 | Elapsed: 126.6 min | ETA: 816.6 min | Rate: 10.47 cfg/s
[79550/592503 |  13.43%] Best: 133.899622 | Elapsed: 126.6 min | ETA: 816.4 min | Rate: 10.47 cfg/s
[79575/592503 |  13.43%] Best: 133.899622 | Elapsed: 126.7 min | ETA: 816.6 min | Rate: 10.47 cfg/s
[79600/592503 |  13.43%] Best: 133.899622 | Elapsed: 126.7 min | ETA: 816.5 min | Rate: 10.47 cfg/s
[79625/592503 |  13.44%] Best: 133.899622 | Elapsed: 126.8 min | ETA: 816.8 min | Rate: 10.47 cfg/s
[79650/592503 |  13.44%] Best: 133.899622 | Elapsed: 126.8 min | ETA: 816.6 min | Rate: 10.47 cfg/s
[79675/592503 |  13.45%] Best: 133.899622 | Elapsed: 126.9 min | ETA: 816.8 min | Rate: 10.46 cfg/s
[79700/592503 |  13.45%] Best: 133.899622 | Elapsed: 127.0 min | ETA: 816.8 min | Rate: 10.46 cfg/s
[79725/592503 |  13.46%] Best: 133.899622 | Elapsed: 127.0 min | ETA: 816.7 min | Rate: 10.46 cfg/s
[79750/592503 |  13.46%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 816.9 min | Rate: 10.46 cfg/s
[79775/592503 |  13.46%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 816.7 min | Rate: 10.46 cfg/s
[79800/592503 |  13.47%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 816.5 min | Rate: 10.47 cfg/s
[79825/592503 |  13.47%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 816.3 min | Rate: 10.47 cfg/s
[79850/592503 |  13.48%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 816.1 min | Rate: 10.47 cfg/s
[79875/592503 |  13.48%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 815.8 min | Rate: 10.47 cfg/s
[79900/592503 |  13.49%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 815.6 min | Rate: 10.48 cfg/s
[79925/592503 |  13.49%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 815.3 min | Rate: 10.48 cfg/s
[79950/592503 |  13.49%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 815.1 min | Rate: 10.48 cfg/s
[79975/592503 |  13.50%] Best: 133.899622 | Elapsed: 127.1 min | ETA: 814.8 min | Rate: 10.48 cfg/s
[80000/592503 |  13.50%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 814.6 min | Rate: 10.49 cfg/s
[80025/592503 |  13.51%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 814.3 min | Rate: 10.49 cfg/s
[80050/592503 |  13.51%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 814.1 min | Rate: 10.49 cfg/s
[80075/592503 |  13.51%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 813.8 min | Rate: 10.49 cfg/s
[80100/592503 |  13.52%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 813.6 min | Rate: 10.50 cfg/s
[80125/592503 |  13.52%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 813.3 min | Rate: 10.50 cfg/s
[80150/592503 |  13.53%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 813.1 min | Rate: 10.50 cfg/s
[80175/592503 |  13.53%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 812.8 min | Rate: 10.51 cfg/s
[80200/592503 |  13.54%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 812.5 min | Rate: 10.51 cfg/s
[80225/592503 |  13.54%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 812.3 min | Rate: 10.51 cfg/s
[80250/592503 |  13.54%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 812.0 min | Rate: 10.51 cfg/s
[80275/592503 |  13.55%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 811.8 min | Rate: 10.52 cfg/s
[80300/592503 |  13.55%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 811.5 min | Rate: 10.52 cfg/s
[80325/592503 |  13.56%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 811.3 min | Rate: 10.52 cfg/s
[80350/592503 |  13.56%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 811.0 min | Rate: 10.52 cfg/s
[80375/592503 |  13.57%] Best: 133.899622 | Elapsed: 127.2 min | ETA: 810.8 min | Rate: 10.53 cfg/s
[80400/592503 |  13.57%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 810.5 min | Rate: 10.53 cfg/s
[80425/592503 |  13.57%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 810.3 min | Rate: 10.53 cfg/s
[80450/592503 |  13.58%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 810.0 min | Rate: 10.54 cfg/s
[80475/592503 |  13.58%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 809.8 min | Rate: 10.54 cfg/s
[80500/592503 |  13.59%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 809.5 min | Rate: 10.54 cfg/s
[80525/592503 |  13.59%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 809.2 min | Rate: 10.54 cfg/s
[80550/592503 |  13.59%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 809.0 min | Rate: 10.55 cfg/s
[80575/592503 |  13.60%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 808.7 min | Rate: 10.55 cfg/s
[80600/592503 |  13.60%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 808.5 min | Rate: 10.55 cfg/s
[80625/592503 |  13.61%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 808.2 min | Rate: 10.56 cfg/s
[80650/592503 |  13.61%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 808.0 min | Rate: 10.56 cfg/s
[80675/592503 |  13.62%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 807.7 min | Rate: 10.56 cfg/s
[80700/592503 |  13.62%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 807.5 min | Rate: 10.56 cfg/s
[80725/592503 |  13.62%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 807.2 min | Rate: 10.57 cfg/s
[80750/592503 |  13.63%] Best: 133.899622 | Elapsed: 127.3 min | ETA: 807.0 min | Rate: 10.57 cfg/s
[80775/592503 |  13.63%] Best: 133.899622 | Elapsed: 127.4 min | ETA: 806.9 min | Rate: 10.57 cfg/s
[80800/592503 |  13.64%] Best: 133.899622 | Elapsed: 127.5 min | ETA: 807.2 min | Rate: 10.57 cfg/s
[80825/592503 |  13.64%] Best: 133.899622 | Elapsed: 127.5 min | ETA: 807.1 min | Rate: 10.57 cfg/s
[80850/592503 |  13.65%] Best: 133.899622 | Elapsed: 127.6 min | ETA: 807.2 min | Rate: 10.56 cfg/s
[80875/592503 |  13.65%] Best: 133.899622 | Elapsed: 127.6 min | ETA: 807.3 min | Rate: 10.56 cfg/s
[80900/592503 |  13.65%] Best: 133.899622 | Elapsed: 127.7 min | ETA: 807.3 min | Rate: 10.56 cfg/s
[80925/592503 |  13.66%] Best: 133.899622 | Elapsed: 127.7 min | ETA: 807.5 min | Rate: 10.56 cfg/s
[80950/592503 |  13.66%] Best: 133.899622 | Elapsed: 127.8 min | ETA: 807.4 min | Rate: 10.56 cfg/s
[80975/592503 |  13.67%] Best: 133.899622 | Elapsed: 127.8 min | ETA: 807.5 min | Rate: 10.56 cfg/s
[81000/592503 |  13.67%] Best: 133.899622 | Elapsed: 127.9 min | ETA: 807.5 min | Rate: 10.56 cfg/s
[81025/592503 |  13.68%] Best: 133.899622 | Elapsed: 127.9 min | ETA: 807.5 min | Rate: 10.56 cfg/s
[81050/592503 |  13.68%] Best: 133.899622 | Elapsed: 128.0 min | ETA: 807.6 min | Rate: 10.56 cfg/s
[81075/592503 |  13.68%] Best: 133.899622 | Elapsed: 128.0 min | ETA: 807.6 min | Rate: 10.55 cfg/s
[81100/592503 |  13.69%] Best: 133.899622 | Elapsed: 128.1 min | ETA: 807.7 min | Rate: 10.55 cfg/s
[81125/592503 |  13.69%] Best: 133.899622 | Elapsed: 128.1 min | ETA: 807.7 min | Rate: 10.55 cfg/s
[81150/592503 |  13.70%] Best: 133.899622 | Elapsed: 128.2 min | ETA: 807.8 min | Rate: 10.55 cfg/s
[81175/592503 |  13.70%] Best: 133.899622 | Elapsed: 128.2 min | ETA: 807.6 min | Rate: 10.55 cfg/s
